Incubation_Start_Date,Incubation_End_Date,Temperature,Humidity,Egg_Weight,Egg_Turning_Frequency,Hatched
08/17/2023,09/08/2023,37.494066,56.712232,57.688851,3,0
08/21/2024,09/13/2024,37.424686,54.292009,60.609274,5,0
10/11/2024,11/03/2024,37.372312,55.206994,63.57888,6,1
12/30/2023,01/20/2024,38.179201,52.982673,61.778418,4,0
02/23/2023,03/14/2023,37.786845,57.059866,58.695188,5,0
06/17/2024,07/08/2024,37.643623,58.184688,48.784942,4,0
05/26/2023,06/14/2023,37.374434,50.817448,56.382252,4,0
09/04/2023,09/23/2023,37.657975,57.152364,50.654811,5,0
11/07/2024,11/29/2024,37.953379,54.526623,52.903798,4,0
03/31/2024,04/22/2024,37.508743,51.211839,57.657157,6,0
10/31/2023,11/22/2023,37.38539,53.363966,55.665199,6,1
08/17/2024,09/05/2024,37.116915,57.579813,61.299928,3,1
09/17/2023,10/08/2023,37.95843,56.093856,51.230095,5,0
02/06/2024,02/25/2024,37.604326,61.025764,59.370547,5,0
05/08/2024,05/29/2024,37.576132,58.229174,50.520228,6,0
11/07/2023,11/28/2023,37.463148,59.143904,63.216582,6,0
11/23/2024,12/15/2024,37.941133,56.734537,62.681787,5,0
03/23/2024,04/14/2024,36.981016,55.248213,66.890678,3,0
10/09/2023,10/30/2023,37.097702,60.316446,62.468493,4,0
06/04/2024,06/25/2024,37.755819,57.90313,61.903703,4,0
05/11/2023,06/02/2023,37.478315,53.217492,70.281101,6,0
12/29/2023,01/21/2024,37.488816,60.016919,50.941185,6,0
12/29/2024,01/19/2025,37.205871,55.383744,57.234739,5,0
11/21/2024,12/14/2024,37.793186,57.415569,57.643811,6,0
06/14/2024,07/05/2024,37.370159,56.50447,54.829377,5,0
06/19/2024,07/08/2024,37.351058,52.468349,53.299513,4,0
01/09/2024,01/28/2024,37.932383,53.017545,48.783304,5,0
11/17/2024,12/06/2024,37.637459,47.411352,61.148029,6,0
02/20/2023,03/11/2023,37.30742,51.3817,55.750632,3,0
02/05/2024,02/24/2024,37.159937,54.954413,51.543372,4,0
05/11/2023,06/02/2023,36.768384,54.146287,58.343092,5,0
12/13/2023,01/04/2024,37.560935,51.422097,60.936036,3,0
06/25/2023,07/16/2023,37.494997,53.535746,59.393359,5,0
03/14/2024,04/05/2024,37.418886,52.532167,56.543539,5,1
10/13/2024,11/01/2024,37.49342,54.693573,60.195806,5,0
06/22/2024,07/15/2024,37.781665,56.469778,56.2204,6,0
12/07/2023,12/30/2023,37.535106,51.607731,55.329888,3,0
01/18/2024,02/07/2024,37.707184,57.442052,52.382585,3,0
04/02/2024,04/22/2024,37.921899,54.577896,61.600224,6,1
02/24/2024,03/16/2024,37.047792,60.141365,57.984942,3,0
08/03/2023,08/23/2023,37.426456,55.831917,58.991598,6,0
04/09/2024,04/28/2024,38.027749,52.204639,59.950094,5,1
12/18/2023,01/10/2024,38.055743,54.271314,57.186792,4,0
11/06/2023,11/27/2023,37.30768,55.557869,57.879746,3,0
03/21/2024,04/13/2024,37.374699,51.205638,42.753788,6,0
05/29/2023,06/17/2023,37.88757,57.156355,48.427965,4,0
04/03/2024,04/23/2024,37.747564,51.529045,51.419165,4,0
05/21/2023,06/11/2023,37.470111,50.309313,55.931973,6,1
01/14/2024,02/02/2024,37.331612,49.286129,64.259099,5,0
01/29/2023,02/21/2023,37.738382,54.325536,63.250988,4,1
04/16/2024,05/06/2024,38.099397,59.14492,59.504173,6,0
06/15/2023,07/07/2023,37.277597,57.01828,58.542687,5,1
12/25/2023,01/14/2024,37.662492,56.36043,55.7462,6,1
04/23/2024,05/15/2024,37.825478,59.440109,65.777095,3,0
08/30/2024,09/18/2024,38.100696,52.727396,59.50809,4,0
06/24/2024,07/15/2024,37.484687,53.942647,60.149004,6,0
12/25/2024,01/13/2025,37.633049,49.622693,56.654319,3,0
02/06/2024,02/26/2024,37.798076,55.851893,54.683158,4,0
08/14/2024,09/05/2024,37.235582,56.730882,62.901021,3,0
10/13/2023,11/02/2023,37.687943,57.228482,66.099847,5,0
04/11/2024,05/02/2024,37.413598,56.830194,61.346237,6,1
02/18/2024,03/08/2024,37.57509,59.179505,64.02362,3,1
07/22/2024,08/14/2024,37.502748,56.39134,61.230541,3,0
05/28/2024,06/16/2024,38.040713,55.679559,55.159972,5,1
05/09/2024,05/31/2024,37.365,59.650988,67.316882,4,0
07/24/2023,08/16/2023,37.164528,54.075001,56.902833,5,0
09/23/2024,10/12/2024,37.270846,50.083151,63.538022,5,0
10/30/2023,11/20/2023,37.624494,53.262447,57.158332,4,1
05/25/2024,06/15/2024,37.300309,57.32586,60.776943,3,0
10/27/2024,11/18/2024,37.59421,58.737523,59.636141,6,0
02/22/2024,03/12/2024,37.039569,55.733877,57.446178,3,0
07/01/2024,07/20/2024,37.252459,50.470012,57.292735,5,0
08/15/2023,09/03/2023,37.811854,54.839867,56.478951,3,0
06/14/2023,07/07/2023,37.27893,55.40738,61.657175,3,0
06/06/2023,06/25/2023,38.051962,48.151204,55.029134,5,0
03/02/2023,03/21/2023,37.418942,59.094582,56.695904,4,0
03/23/2024,04/15/2024,37.596286,54.325853,61.998071,5,1
08/25/2024,09/17/2024,37.348139,51.902622,63.088519,4,0
10/18/2024,11/08/2024,37.746541,53.547253,58.074824,5,1
11/28/2024,12/17/2024,37.604451,56.236727,67.356247,4,0
03/01/2023,03/22/2023,37.901892,53.726788,51.073035,3,0
12/05/2024,12/27/2024,37.508317,48.731283,57.869085,6,1
09/08/2023,10/01/2023,38.324814,54.066713,61.750157,5,0
02/01/2024,02/22/2024,38.170945,54.232004,60.684489,4,0
12/09/2023,12/31/2023,37.047141,59.478799,66.063477,4,0
06/14/2023,07/07/2023,37.781138,52.325781,56.511832,5,0
03/17/2024,04/05/2024,37.330699,58.428303,59.301827,6,1
01/02/2023,01/23/2023,37.067172,53.347138,58.130961,4,0
10/26/2024,11/15/2024,37.771136,54.338822,54.322447,3,0
02/04/2024,02/23/2024,38.0699,52.427608,59.492111,5,0
04/03/2024,04/23/2024,37.662069,56.471288,72.402091,5,0
12/09/2024,12/30/2024,37.773002,61.222557,59.997862,4,1
02/06/2024,02/27/2024,37.694447,56.961736,57.464825,5,1
03/28/2024,04/20/2024,37.876699,57.047611,58.781314,6,0
07/30/2024,08/18/2024,37.512744,56.06155,51.980075,5,0
06/26/2023,07/15/2023,37.519528,52.626418,62.640869,3,0
10/19/2024,11/10/2024,37.065872,57.556318,65.808006,3,0
02/08/2024,03/01/2024,37.668569,53.27409,55.399034,6,0
07/10/2023,07/30/2023,37.945701,53.741174,56.535643,6,0
03/06/2023,03/29/2023,37.556159,55.625521,59.499102,6,1
05/31/2024,06/22/2024,37.827745,53.819296,53.28907,4,0
06/26/2023,07/16/2023,38.457066,56.957736,67.035524,5,0
06/11/2024,07/02/2024,37.911703,55.10463,54.687627,5,0
06/25/2024,07/15/2024,37.404186,53.165521,52.163976,4,0
06/23/2023,07/14/2023,37.904327,55.306819,56.419993,6,0
02/28/2023,03/23/2023,37.551031,56.639048,55.949513,4,0
02/08/2023,02/28/2023,37.224248,56.572161,56.398698,5,1
07/03/2024,07/23/2024,37.258938,57.023326,58.636861,5,0
09/09/2023,10/01/2023,38.075526,58.472364,51.481297,6,0
10/12/2023,11/02/2023,37.87172,54.298596,46.560417,6,0
06/12/2024,07/03/2024,37.62951,57.245839,58.211159,5,1
05/07/2024,05/29/2024,38.007447,45.78954,58.607084,6,0
04/06/2023,04/29/2023,37.3046,57.465497,60.099675,4,0
09/29/2024,10/22/2024,37.234604,53.32866,54.641447,5,0
06/26/2023,07/16/2023,38.005566,56.806776,48.631509,4,0
08/27/2024,09/15/2024,37.530052,56.369272,63.650303,4,0
01/18/2024,02/10/2024,37.908415,52.196302,70.004388,6,0
06/04/2023,06/26/2023,37.834147,55.891295,58.858866,3,1
07/25/2023,08/13/2023,37.590955,53.720942,65.082282,6,0
11/14/2024,12/04/2024,38.053019,55.475281,51.047233,4,0
07/10/2024,07/29/2024,37.622167,53.504501,59.137268,6,0
01/26/2023,02/14/2023,37.256781,55.721556,48.947133,5,0
07/26/2024,08/16/2024,37.47795,52.398907,60.011534,6,0
12/04/2023,12/24/2023,37.654548,55.917258,52.471442,5,0
06/26/2024,07/18/2024,37.219693,52.640779,58.494456,3,0
09/18/2024,10/08/2024,37.638285,56.869961,58.493846,6,0
08/14/2024,09/02/2024,37.563427,53.62887,63.412028,3,0
07/18/2024,08/10/2024,37.938742,54.336754,64.577371,6,1
08/20/2024,09/08/2024,37.788701,57.225543,57.277212,6,1
11/06/2024,11/28/2024,37.332444,57.363275,45.829477,5,0
10/08/2023,10/31/2023,37.395409,56.52547,62.970489,6,0
05/20/2024,06/09/2024,37.493178,55.624193,48.782749,5,1
12/23/2024,01/15/2025,37.774461,52.70611,55.69426,5,0
07/23/2023,08/11/2023,37.783233,54.837097,57.561115,3,1
11/24/2024,12/16/2024,37.913958,51.420602,56.762923,5,0
11/14/2023,12/07/2023,37.678968,54.232838,52.003678,3,0
07/04/2023,07/27/2023,37.384153,57.204681,59.289235,5,0
03/20/2023,04/08/2023,37.332384,53.505072,58.635011,6,1
10/09/2024,10/30/2024,38.07049,54.038339,58.646244,5,0
01/19/2024,02/07/2024,37.290207,58.705484,58.120928,6,0
04/05/2023,04/26/2023,37.595895,56.481357,63.441296,3,0
01/06/2023,01/29/2023,37.477461,50.090545,58.173682,4,0
01/06/2023,01/25/2023,37.349306,62.715896,54.751407,3,0
09/27/2023,10/20/2023,37.141627,53.109741,56.20699,5,0
02/07/2023,03/02/2023,37.640218,57.028937,59.904959,5,1
10/08/2023,10/27/2023,37.729648,57.691391,56.443245,3,0
05/12/2024,06/04/2024,37.500695,54.028752,58.996169,3,0
09/18/2024,10/07/2024,37.719202,52.705656,56.051908,3,1
08/16/2024,09/04/2024,37.737304,57.754084,59.956711,3,0
01/31/2023,02/20/2023,38.047989,55.954732,49.529561,4,0
07/09/2023,07/31/2023,37.920045,52.307879,65.176186,6,0
02/13/2023,03/08/2023,37.65523,55.056859,64.475312,6,0
09/14/2024,10/03/2024,38.026833,53.863302,50.871392,5,0
07/31/2024,08/23/2024,37.759966,56.808624,72.277893,3,0
07/20/2023,08/12/2023,37.03988,55.266274,61.683914,3,0
11/11/2024,12/02/2024,37.108359,56.39792,67.242721,6,1
06/29/2024,07/21/2024,37.506736,59.981599,60.787529,6,0
05/24/2023,06/13/2023,37.724134,50.114695,58.628947,5,0
04/25/2023,05/15/2023,38.015576,54.858118,50.506865,4,0
07/16/2023,08/05/2023,37.865584,54.310616,53.622558,4,0
04/21/2024,05/12/2024,37.534313,50.363075,50.410642,4,0
11/07/2024,11/26/2024,37.288502,57.161955,59.28024,5,1
03/13/2023,04/05/2023,37.222094,56.968014,56.507105,6,0
10/07/2024,10/30/2024,37.945966,51.818416,67.885398,3,0
02/02/2023,02/22/2023,37.771384,49.653552,63.63143,3,0
02/22/2024,03/14/2024,37.620055,54.354672,45.119265,6,1
11/30/2023,12/20/2023,37.824414,55.472256,58.529087,3,0
03/04/2023,03/27/2023,37.928293,54.090141,53.232969,4,0
09/26/2023,10/18/2023,37.775945,56.79026,42.092958,6,0
10/09/2024,10/31/2024,37.854279,56.63953,59.857257,6,1
07/31/2024,08/19/2024,37.866611,53.401068,66.233196,6,0
09/07/2024,09/26/2024,37.562495,55.848285,52.447796,6,0
04/24/2023,05/17/2023,37.721709,59.512655,55.988463,6,0
03/21/2024,04/13/2024,38.052755,51.310345,60.139553,3,0
05/13/2024,06/04/2024,37.113259,55.494386,56.41762,5,0
08/02/2023,08/21/2023,37.385412,48.976413,54.868754,5,0
03/13/2024,04/05/2024,38.125524,53.633696,64.219413,4,0
01/08/2024,01/29/2024,37.65422,60.021149,49.50942,4,0
03/15/2023,04/06/2023,37.33923,54.109432,50.382975,3,0
04/16/2024,05/06/2024,37.455606,56.103299,67.510795,3,0
01/24/2023,02/16/2023,37.58211,48.879251,49.451252,6,0
05/20/2024,06/08/2024,37.416736,53.036479,62.356136,5,0
03/05/2023,03/24/2023,37.467477,58.950331,58.147906,5,0
07/21/2024,08/10/2024,37.696935,56.918793,51.03474,4,0
10/26/2023,11/16/2023,37.49688,50.532381,65.545065,6,0
11/10/2023,12/03/2023,37.032541,54.448571,65.596948,4,0
12/10/2024,01/01/2025,37.500224,57.251831,59.811949,5,0
03/02/2023,03/23/2023,37.322705,54.242181,67.758626,6,1
10/12/2023,11/03/2023,37.19484,57.175178,58.976538,4,1
03/25/2023,04/16/2023,37.69111,53.19606,54.05847,5,1
09/26/2023,10/17/2023,38.103178,55.249802,58.960103,5,0
11/11/2024,12/04/2024,37.279,47.392959,55.183436,3,0
12/30/2023,01/20/2024,37.367892,53.533905,49.458744,4,0
12/30/2023,01/20/2024,36.930734,55.149781,54.906224,6,0
02/23/2024,03/16/2024,37.876796,55.157756,55.847842,3,0
07/28/2023,08/20/2023,37.695359,51.167669,50.004734,5,0
02/12/2024,03/02/2024,37.63279,61.406794,52.848954,3,0
12/19/2023,01/10/2024,38.005775,57.819999,54.516922,5,0
08/25/2024,09/16/2024,37.756213,53.829729,47.108231,3,0
03/30/2024,04/19/2024,37.467973,54.756773,56.453362,5,0
07/30/2023,08/20/2023,37.906826,55.599207,58.34079,5,0
01/18/2023,02/08/2023,37.447716,57.495922,66.253963,3,0
05/27/2024,06/15/2024,37.306461,61.700579,50.930455,3,0
10/20/2024,11/10/2024,37.689888,55.743341,60.266564,5,1
05/23/2024,06/15/2024,37.450204,51.837881,52.545925,4,0
02/10/2023,03/03/2023,37.77537,56.19279,63.857442,4,0
04/23/2023,05/14/2023,37.471463,56.524509,64.844267,3,1
08/21/2024,09/12/2024,37.628376,53.282365,54.802905,5,0
02/14/2024,03/06/2024,37.596875,51.457708,63.114601,6,0
03/20/2024,04/11/2024,37.257685,56.56801,60.476434,4,0
10/06/2023,10/28/2023,38.149857,56.817642,60.494879,5,0
08/16/2023,09/08/2023,37.569256,55.891395,58.281349,5,1
01/18/2023,02/10/2023,37.815099,53.626981,53.987155,3,0
12/20/2023,01/09/2024,37.686353,49.097035,56.186044,5,0
01/18/2023,02/07/2023,37.840984,53.051833,56.260267,3,0
09/27/2023,10/18/2023,37.549771,51.473597,65.758608,3,0
05/08/2024,05/29/2024,37.72586,50.293829,58.17098,4,0
06/06/2023,06/25/2023,37.453056,52.205678,56.321308,6,0
11/13/2024,12/06/2024,37.612646,57.572047,47.930693,3,0
10/19/2023,11/07/2023,37.714415,56.166162,57.714738,6,0
06/04/2023,06/27/2023,37.022708,56.790435,55.993198,5,0
03/09/2023,03/29/2023,37.579426,59.082674,64.50842,5,0
06/06/2023,06/29/2023,37.448196,52.131718,54.396181,3,0
04/15/2024,05/08/2024,37.920041,52.828699,59.566849,3,1
01/16/2024,02/05/2024,37.334862,56.674607,57.465645,6,0
02/19/2024,03/13/2024,37.377581,54.813243,56.568384,3,1
10/01/2024,10/21/2024,37.546429,51.197539,63.29185,3,0
07/17/2024,08/07/2024,37.933001,57.85005,56.597635,4,0
07/17/2024,08/05/2024,37.629127,54.267257,60.830029,5,0
10/27/2024,11/17/2024,37.797797,57.23816,55.13869,3,0
04/01/2023,04/24/2023,37.397126,58.07671,49.419692,3,0
06/19/2024,07/10/2024,37.768754,55.930333,59.188962,4,1
01/13/2024,02/04/2024,37.904068,58.981115,58.287465,4,0
06/20/2023,07/09/2023,37.801343,54.008287,74.135122,4,0
03/15/2023,04/05/2023,37.153349,50.630391,62.079842,3,0
09/21/2024,10/12/2024,37.410748,53.957305,69.312483,5,0
04/27/2023,05/17/2023,37.399644,52.052479,63.433924,6,0
03/16/2024,04/04/2024,37.996159,54.525888,56.66829,4,0
08/15/2023,09/05/2023,37.446643,54.140256,59.379892,5,0
11/13/2024,12/04/2024,37.56873,53.355774,55.602361,3,0
04/05/2024,04/28/2024,37.596882,52.335058,62.721687,6,1
02/01/2023,02/22/2023,37.366561,58.347281,68.539743,6,0
08/14/2023,09/02/2023,37.242028,52.908851,61.035404,4,0
01/07/2023,01/27/2023,37.732439,55.380409,68.349358,4,0
01/31/2023,02/21/2023,37.642976,58.768936,44.498412,3,0
07/10/2024,08/01/2024,37.158326,49.775786,54.138735,6,0
10/08/2024,10/30/2024,37.875968,52.50585,60.214708,5,0
09/19/2023,10/10/2023,37.53293,61.864153,62.031994,5,0
11/11/2023,11/30/2023,37.360332,54.820947,52.036012,6,1
02/03/2023,02/23/2023,37.41599,56.909101,56.352915,6,0
12/31/2024,01/21/2025,37.45552,56.088249,58.922325,5,0
05/27/2024,06/16/2024,37.701037,52.54329,65.229032,5,0
09/07/2023,09/26/2023,37.746839,50.703433,55.870023,5,0
10/21/2023,11/12/2023,37.692126,54.273302,60.73785,6,1
01/02/2024,01/22/2024,37.058061,49.352224,59.231289,4,0
10/01/2023,10/20/2023,37.058772,60.706325,62.255342,5,0
06/24/2024,07/14/2024,37.226548,57.031197,63.504828,4,0
08/31/2023,09/22/2023,37.802291,56.904858,62.477509,5,1
10/23/2023,11/15/2023,37.715462,48.427546,53.900484,4,0
01/06/2023,01/25/2023,37.403123,59.480837,56.826834,4,0
03/19/2024,04/11/2024,37.872296,53.333397,52.228456,5,0
03/16/2023,04/05/2023,37.731229,56.03157,56.205849,3,0
04/12/2023,05/04/2023,37.835918,58.152457,49.195016,4,0
09/06/2023,09/26/2023,37.43225,54.999153,58.655268,4,0
01/13/2024,02/04/2024,37.585877,55.120274,58.117312,3,1
10/21/2024,11/10/2024,37.596339,49.970998,48.71956,5,0
01/17/2024,02/05/2024,37.465213,51.118161,64.57275,3,0
07/12/2023,07/31/2023,37.317666,55.941442,57.999849,4,0
02/24/2023,03/16/2023,37.294928,57.204866,61.494364,6,0
05/05/2023,05/24/2023,37.769187,50.384624,49.38096,6,1
09/25/2023,10/16/2023,37.481495,54.092513,55.503438,5,1
01/30/2023,02/18/2023,38.18098,58.916001,63.34018,3,0
05/01/2023,05/22/2023,37.37822,54.706514,53.4893,4,1
07/29/2024,08/17/2024,37.504277,51.968996,55.300632,4,0
02/24/2024,03/14/2024,38.076544,47.753676,49.880586,3,0
03/08/2024,03/28/2024,38.112437,57.979909,46.62222,4,0
03/29/2024,04/20/2024,37.349107,54.097973,59.556798,5,1
10/08/2024,10/30/2024,37.613439,57.784457,55.17424,5,0
02/11/2023,03/04/2023,37.759672,54.387007,46.541824,5,0
09/08/2024,09/28/2024,37.444008,54.198729,56.52507,5,0
08/04/2024,08/23/2024,36.868362,56.248014,59.066824,3,0
09/26/2024,10/16/2024,37.496202,48.203326,61.042803,4,0
04/18/2024,05/07/2024,37.687997,53.393713,54.903624,5,1
09/11/2023,09/30/2023,37.69263,58.034866,59.200058,4,1
06/14/2024,07/05/2024,37.460514,49.351167,58.016815,4,0
02/09/2024,02/29/2024,36.942822,54.849566,50.529053,5,0
04/21/2023,05/12/2023,37.531816,55.064689,56.70674,6,1
08/10/2024,08/31/2024,37.689914,58.022125,52.727044,6,1
03/10/2023,03/31/2023,37.662116,56.780059,60.84669,4,1
07/11/2024,08/01/2024,37.600605,56.485738,57.337364,5,1
06/29/2023,07/21/2023,37.738378,55.806344,50.2464,4,0
01/18/2024,02/08/2024,37.840152,56.005543,53.964385,6,1
12/27/2023,01/18/2024,37.383046,50.437706,61.507883,6,0
05/15/2023,06/04/2023,38.094754,53.124786,65.426681,5,0
01/26/2024,02/18/2024,37.467513,55.396195,53.879163,6,0
12/30/2023,01/22/2024,37.598227,53.232323,67.223304,6,0
07/04/2023,07/25/2023,37.498441,56.337566,63.990408,3,1
03/09/2024,03/31/2024,37.304711,52.057654,55.843831,4,0
05/22/2023,06/11/2023,37.773285,56.528397,56.336786,3,0
04/14/2024,05/04/2024,37.706288,48.577864,62.143531,3,0
05/08/2023,05/31/2023,37.714158,52.836577,59.978642,5,0
05/03/2024,05/22/2024,37.411239,56.505063,66.654883,5,1
10/01/2023,10/22/2023,37.579419,53.801807,61.695414,5,0
01/21/2024,02/09/2024,37.29566,49.904392,57.81276,6,1
02/16/2024,03/06/2024,37.289403,53.659237,57.729014,3,0
05/16/2024,06/07/2024,37.032958,55.93916,57.173508,5,0
02/22/2023,03/17/2023,37.492696,53.154165,58.100718,3,0
05/05/2024,05/28/2024,37.170673,57.881923,55.421164,6,0
08/19/2023,09/07/2023,38.02416,58.061209,64.67374,5,0
03/12/2023,04/01/2023,37.787722,58.138265,54.600206,5,0
03/12/2023,04/03/2023,37.925809,55.351693,54.878027,6,0
11/20/2024,12/09/2024,37.681321,54.658283,54.632996,5,1
09/09/2023,10/02/2023,37.760914,57.769267,62.077838,6,0
07/12/2023,08/04/2023,37.356167,56.576826,61.255908,6,1
10/25/2023,11/15/2023,37.550862,57.985595,56.191656,3,0
07/02/2023,07/22/2023,37.36552,51.709674,62.335732,6,0
07/23/2024,08/12/2024,38.105254,59.878468,56.736129,4,0
06/28/2024,07/18/2024,37.573549,57.083746,52.243164,5,0
03/23/2024,04/13/2024,37.962384,53.443913,62.477349,4,0
09/22/2024,10/13/2024,37.864412,57.211759,52.265803,5,0
11/07/2023,11/28/2023,37.077661,50.374366,55.743817,3,0
05/08/2023,05/27/2023,37.618367,54.770046,60.47796,6,1
09/27/2023,10/18/2023,37.684866,49.611188,63.95524,6,0
03/19/2023,04/09/2023,37.469194,52.855007,56.084952,5,0
07/05/2023,07/25/2023,38.108996,59.237904,60.604991,3,0
10/20/2024,11/09/2024,37.260872,63.117625,56.895359,3,0
10/12/2023,11/02/2023,38.378838,56.026669,60.362383,5,0
07/20/2024,08/09/2024,37.537729,56.390057,64.324059,6,0
05/28/2023,06/19/2023,37.670056,49.753654,68.414559,5,0
11/28/2024,12/20/2024,37.510943,53.970853,68.594615,3,0
06/21/2024,07/10/2024,37.669868,56.476803,66.071296,6,0
02/05/2023,02/27/2023,37.518799,50.210588,59.838133,4,0
07/24/2023,08/14/2023,37.647032,54.639686,59.624181,6,1
04/22/2023,05/13/2023,37.611033,59.091942,60.011934,3,0
11/12/2024,12/04/2024,37.855616,57.276513,60.44033,4,0
09/20/2024,10/09/2024,37.621501,56.160022,59.660775,3,1
07/23/2023,08/14/2023,37.447656,55.79589,52.454019,6,1
06/16/2024,07/09/2024,37.429569,59.77601,58.957086,6,1
01/07/2023,01/27/2023,37.604216,53.318879,53.235898,3,0
03/11/2024,04/02/2024,37.216354,48.62399,51.435961,4,0
07/25/2024,08/15/2024,37.960599,53.52063,45.850757,6,0
06/16/2024,07/08/2024,37.880644,57.080652,58.913839,3,0
10/06/2023,10/27/2023,37.539,53.214614,57.838259,6,0
02/07/2024,02/29/2024,37.629035,58.691146,56.610434,4,0
06/25/2024,07/15/2024,37.678109,53.190249,65.892981,3,0
12/18/2024,01/09/2025,37.5941,49.994029,39.275959,4,0
12/17/2024,01/09/2025,37.712652,54.137839,51.551721,5,0
07/04/2023,07/27/2023,37.731875,53.513283,59.913986,3,0
01/19/2023,02/10/2023,37.884635,53.457343,65.551844,4,0
09/16/2024,10/07/2024,38.147419,52.24986,53.044274,5,0
01/17/2023,02/08/2023,37.805095,51.333661,55.361531,4,0
08/04/2023,08/26/2023,37.385481,58.158279,56.45838,4,0
11/19/2023,12/09/2023,37.813316,58.419455,51.735685,4,0
08/26/2024,09/15/2024,37.65518,58.112093,45.771661,5,0
10/08/2024,10/29/2024,38.315188,56.077893,64.981936,6,0
06/24/2023,07/16/2023,37.835433,57.491019,61.195785,5,0
07/07/2023,07/29/2023,37.879318,54.762917,55.258268,3,0
12/07/2024,12/30/2024,37.106324,53.180694,60.603689,5,0
06/11/2023,07/04/2023,37.664313,57.995881,58.575851,4,0
02/19/2023,03/10/2023,37.476594,58.687376,65.314101,3,0
01/04/2023,01/25/2023,37.475217,50.589417,58.807576,6,0
03/23/2024,04/11/2024,37.421624,53.022077,54.259458,6,0
04/05/2023,04/28/2023,37.152432,55.255394,46.960735,4,0
10/06/2023,10/26/2023,37.606214,51.84925,52.410825,3,0
06/22/2023,07/13/2023,38.033655,51.609829,61.251891,6,0
01/31/2024,02/20/2024,38.107005,50.95506,62.126237,3,0
06/21/2024,07/13/2024,38.134792,55.732285,66.316343,3,0
10/11/2024,11/01/2024,37.848989,51.294203,61.611837,4,0
04/28/2024,05/18/2024,37.714781,56.251338,53.517464,3,0
03/22/2024,04/10/2024,37.478035,51.491511,66.040395,4,0
04/24/2024,05/16/2024,37.214652,58.063258,60.141397,6,1
05/27/2023,06/15/2023,37.489237,55.847282,51.969146,5,1
09/19/2023,10/11/2023,38.103001,51.880763,61.739305,3,0
05/24/2023,06/15/2023,37.940437,54.624648,66.16352,6,0
04/24/2023,05/16/2023,37.961279,57.98115,49.896514,4,0
05/02/2023,05/24/2023,37.461214,55.241554,52.6013,5,0
10/05/2024,10/28/2024,36.84967,54.383862,59.662594,6,0
01/24/2024,02/15/2024,37.316302,53.660674,54.294314,3,0
01/08/2023,01/31/2023,37.605964,58.850115,63.598155,6,1
04/27/2024,05/19/2024,37.527338,53.521523,71.120146,4,0
03/14/2024,04/04/2024,37.790328,57.864469,57.509893,3,0
11/21/2023,12/12/2023,37.350584,55.974314,58.354687,4,0
07/02/2023,07/21/2023,37.844154,60.839942,51.277603,4,0
11/23/2023,12/13/2023,37.465388,47.378451,47.717964,3,0
11/24/2024,12/15/2024,37.867027,63.52762,56.618541,6,1
05/11/2024,05/31/2024,38.042306,53.989875,56.696285,3,0
04/30/2023,05/22/2023,37.571141,52.546286,58.723309,3,0
12/19/2023,01/10/2024,37.361895,56.219182,57.105251,5,1
06/26/2024,07/17/2024,37.703375,55.967184,44.811149,4,0
05/12/2024,06/03/2024,37.112431,49.210011,51.12184,3,0
12/18/2023,01/06/2024,37.764736,58.684902,57.507747,5,1
10/19/2023,11/09/2023,37.033664,56.658158,47.226394,6,0
09/13/2023,10/04/2023,37.982722,55.641478,55.239899,3,0
05/19/2024,06/07/2024,37.883975,57.384125,58.132748,5,0
08/10/2024,08/29/2024,38.051962,55.737745,68.42235,5,0
03/06/2023,03/26/2023,37.505231,49.631699,52.999716,3,1
11/11/2024,11/30/2024,37.367837,57.215481,57.910725,3,0
01/18/2024,02/08/2024,37.516568,56.199009,58.380506,5,1
04/07/2024,04/30/2024,37.791156,53.955825,45.224105,4,0
06/16/2023,07/08/2023,37.694672,57.088468,54.993927,6,0
08/23/2024,09/14/2024,37.697178,52.649668,57.894635,3,0
05/12/2024,06/02/2024,37.562278,56.169189,53.012629,4,0
05/12/2024,06/01/2024,38.010526,55.408182,54.511342,6,0
08/17/2023,09/07/2023,37.355689,54.075981,63.525288,6,0
01/20/2023,02/08/2023,37.117407,52.531651,52.204413,4,1
07/20/2024,08/08/2024,37.734442,59.418826,53.772425,3,0
08/07/2024,08/26/2024,37.602625,56.556692,53.568832,5,0
07/02/2024,07/21/2024,37.782225,56.380946,47.540401,5,0
05/30/2024,06/21/2024,37.401762,55.196463,64.167999,3,0
10/08/2024,10/31/2024,37.698835,57.757069,64.395731,6,1
08/12/2024,09/04/2024,37.648148,57.013823,62.665727,6,0
07/14/2023,08/03/2023,37.420832,51.198913,53.458656,4,0
05/30/2023,06/21/2023,37.446758,52.745345,69.850377,6,0
01/26/2024,02/14/2024,37.518944,56.011641,63.456311,3,0
10/28/2024,11/18/2024,36.892106,55.705758,47.327005,4,0
02/14/2023,03/09/2023,37.686532,57.012079,54.131941,6,1
10/21/2024,11/09/2024,37.778374,54.759947,55.583915,3,1
07/08/2024,07/28/2024,37.685892,59.014525,58.563958,3,0
10/28/2023,11/16/2023,37.558103,52.237266,49.68459,6,0
10/23/2023,11/12/2023,37.692699,56.658814,61.501089,5,0
01/04/2023,01/26/2023,37.903998,58.524141,61.490834,3,0
03/13/2024,04/01/2024,37.753606,55.152565,55.043591,3,1
